Date,T,Po,P,Pa,U,DD,Ff,ff10,ff3,N,WW,W1,W2,Tn,Tx,Cl,Nh,H,Cm,Ch,VV,Td,RRR,tR,E,Tg,E',sss
14.02.2022 17:00,-11.0,675.5,775.6,,46,从南方吹来的风,2,,8,, ,,,-24.3,-2.0,,,,,,20.0,-20.4,无降水,6,,,,
14.02.2022 14:00,-10.7,675.8,775.6,,43,从西北方吹来的风,2,,9,, ,,,-24.3,-1.5,,,,,,30.0,-20.9,无降水,6,,,,
14.02.2022 11:00,-14.8,677.2,777.3,,50,从西北偏西方向吹来的风,3,,10,, ,,,-24.3,,,,,,,27.0,-23.1,无降水,6,,,,
14.02.2022 08:00,-19.7,677.0,777.7,,61,从西北偏北方向吹来的风,4,,10,, ,,,-24.3,,,,,,,30.0,-25.3,无降水,6,,,,
14.02.2022 05:00,-19.3,675.8,774.2,,60,从西北偏西方向吹来的风,3,,15,, ,,,-19.3,-1.5,,,,,,30.0,-25.1,无降水,6,,,,
14.02.2022 02:00,-17.8,675.9,774.4,,57,从西北偏西方向吹来的风,5,,15,, ,,,-17.8,-1.5,,,,,,30.0,-24.3,无降水,6,,,,
13.02.2022 20:00,-12.3,673.7,771.6,,60,从西北方吹来的风,6,,,, ,,,-13.6,-1.5,,,,,,23.0,-18.5,无降水,6,,,,
13.02.2022 17:00,-2.3,669.4,765.0,,69,从西南方吹来的风,4,,7,,霾 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,-13.6,-0.1,,,,,,5.0,-7.2,1,6,,,,
13.02.2022 14:00,-4.1,669.3,765.8,,82,从南方吹来的风,2,,5,,雾或冰雾 ,雪或雨夹雪,在整个相应周期内云遮住了一半或以下的天空,-13.6,2.0,,,,,,2.4,-6.7,7,6,,,,
13.02.2022 11:00,-7.3,670.7,767.7,,84,从东方吹来的风,1,,,,间歇性雪，在观测时较弱 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,-13.6,2.0,,,,,,1.3,-9.5,8,6,,,,
13.02.2022 08:00,-8.3,670.3,766.4,,88,从东方吹来的风,2,,4,,间歇性雪，在观测时为强度 ,雾或冰雾或强阴霾,在整个相应周期内云遮住了一半或以下的天空,-13.6,2.0,,,,,,0.2,-9.9,3,6,,,,
13.02.2022 05:00,-9.3,671.5,766.9,,86,从西北偏北方向吹来的风,1,,,,间歇性雪，在观测时为中度 ,,,-13.6,2.0,,,,,,0.8,-11.2,0.7,6,,,,
13.02.2022 02:00,-12.6,673.1,769.1,,74,从东北偏北方向吹来的风,1,,6,, ,,,-14.6,2.0,,,,,,24.0,-16.3,无降水,6,,,,
12.02.2022 20:00,-5.9,674.4,770.2,,58,从东方吹来的风,1,,9,, ,,,-14.6,2.0,,,,,,24.0,-13.0,无降水,6,,,,
12.02.2022 17:00,0.0,673.3,768.9,,45,从东方吹来的风,3,,9,, ,,,-14.6,2.6,,,,,,12.0,-10.5,无降水,6,,,,
12.02.2022 14:00,1.2,673.4,769.6,,42,从西北偏西方向吹来的风,3,,9,, ,,,-14.6,3.3,,,,,,14.0,-10.3,无降水,6,,,,
12.02.2022 11:00,-1.4,675.1,771.4,,54,从西北偏北方向吹来的风,4,,9,, ,,,-14.6,3.3,,,,,,14.0,-9.7,无降水,6,,,,
12.02.2022 08:00,-3.5,674.4,770.3,,49,从西方吹来的风,2,,4,, ,,,-14.6,3.3,,,,,,10.0,-12.7,无降水,6,,,,
12.02.2022 05:00,-9.2,673.4,768.6,,66,从东北偏北方向吹来的风,1,,4,, ,,,-16.4,3.3,,,,,,8.0,-14.4,无降水,6,,,,
12.02.2022 02:00,-13.2,674.0,769.9,,70,从东南方吹来的风,1,,4,, ,,,-16.4,3.3,,,,,,8.0,-17.5,无降水,6,,,,
11.02.2022 20:00,-6.6,674.5,772.6,,50,从北方吹来的风,1,,4,, ,,,-16.4,3.3,,,,,,7.0,-15.3,无降水,6,,,,
11.02.2022 17:00,2.6,673.8,770.2,,27,从东南偏东方向吹来的风,2,,4,, ,,,-16.4,3.3,,,,,,11.0,-14.5,无降水,6,,,,
11.02.2022 14:00,3.1,674.5,770.4,,25,从西南偏南方向吹来的风,1,,4,, ,,,-16.4,4.1,,,,,,11.0,-15.0,无降水,6,,,,
11.02.2022 11:00,-1.1,676.5,772.6,,38,从西北偏西方向吹来的风,2,,4,, ,,,-16.4,4.1,,,,,,10.0,-13.9,无降水,6,,,,
11.02.2022 08:00,-13.9,676.3,773.5,,72,从西北偏西方向吹来的风,1,,3,,霾 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,-16.4,4.1,,,,,,4.3,-17.9,无降水,6,,,,
11.02.2022 05:00,-15.7,675.4,772.0,,76,从东南偏南方向吹来的风,2,,7,,薄雾 ,,,-17.0,4.1,,,,,,6.0,-19.0,无降水,6,,,,
11.02.2022 02:00,-12.3,674.8,770.8,,62,从西方吹来的风,1,,10,, ,,,-17.0,4.1,,,,,,8.0,-18.1,无降水,6,,,,
10.02.2022 20:00,-1.7,673.6,770.7,,36,从西北偏西方向吹来的风,2,,10,, ,,,-17.0,4.1,,,,,,14.0,-14.8,无降水,6,,,,
10.02.2022 17:00,3.1,672.2,768.3,,23,从西方吹来的风,5,,10,, ,,,-17.0,4.1,,,,,,21.0,-16.0,无降水,6,,,,
10.02.2022 14:00,2.6,672.4,768.7,,28,从西南方吹来的风,3,,6,, ,,,-17.0,2.9,,,,,,13.0,-14.1,无降水,6,,,,
10.02.2022 11:00,-2.1,674.5,771.6,,41,从南方吹来的风,3,,5,,霾 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,-17.0,0.2,,,,,,7.0,-13.6,无降水,6,,,,
10.02.2022 08:00,-15.2,674.3,772.8,,81,从西北方吹来的风,1,,3,,薄雾 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,-17.0,0.2,,,,,,3.0,-17.7,无降水,6,,,,
10.02.2022 05:00,-15.3,673.6,770.6,,79,从东北偏东方向吹来的风,0,,6,,薄雾 ,,,-16.4,0.2,,,,,,3.8,-18.1,无降水,6,,,,
10.02.2022 02:00,-15.5,673.7,770.7,,84,从西北方吹来的风,1,,8,,薄雾 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,-16.4,0.2,,,,,,4.3,-17.6,无降水,6,,,,
09.02.2022 20:00,-7.9,673.3,771.1,,55,从西北偏西方向吹来的风,1,,8,, ,,,-15.8,0.2,,,,,,7.0,-15.4,无降水,6,,,,
09.02.2022 17:00,-0.7,672.1,768.4,,33,从西北偏西方向吹来的风,2,,8,, ,,,-15.8,0.3,,,,,,15.0,-15.0,无降水,6,,,,
09.02.2022 14:00,-0.3,672.6,768.6,,35,从西南偏西方向吹来的风,3,,7,, ,,,-15.8,1.4,,,,,,9.0,-13.9,无降水,6,,,,
09.02.2022 11:00,-3.4,674.8,772.4,,44,从西南方吹来的风,2,,4,, ,,,-15.8,1.4,,,,,,8.0,-13.9,无降水,6,,,,
09.02.2022 08:00,-12.4,675.1,773.4,,61,从西北方吹来的风,1,,3,,霾 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,-15.8,,,,,,,5.0,-18.4,无降水,6,,,,
09.02.2022 05:00,-12.7,674.5,771.0,,49,无风,0,,,, ,,,-21.9,1.4,,,,,,16.0,-21.2,无降水,6,,,,
09.02.2022 02:00,-11.5,675.4,771.7,,43,从东北偏北方向吹来的风,1,,5,, ,,,,1.4,,,,,,17.0,-21.6,无降水,6,,,,
08.02.2022 20:00,-9.4,675.8,774.5,,31,从西北偏北方向吹来的风,1,,5,,霾 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,,1.4,,,,,,5.0,-23.4,无降水,6,,,,
08.02.2022 17:00,0.3,675.4,773.5,,15,从东南方吹来的风,2,,5,, ,,,-21.9,1.4,,,,,,23.0,-23.3,无降水,6,,,,
08.02.2022 14:00,0.2,676.2,773.8,,14,从西方吹来的风,2,,5,, ,,,-21.9,0.3,,,,,,20.0,-24.2,无降水,6,,,,
08.02.2022 11:00,-4.9,678.4,776.6,,27,从西南方吹来的风,1,,5,, ,,,-21.9,-0.1,,,,,,18.0,-21.0,无降水,6,,,,
08.02.2022 08:00,-13.7,678.1,777.6,,53,从西方吹来的风,3,,4,, ,,,-21.9,,,,,,,30.0,-21.2,无降水,6,,,,
08.02.2022 05:00,-20.6,677.1,775.6,,64,从北方吹来的风,1,,3,, ,,,-21.1,-0.1,,,,,,30.0,-25.6,无降水,6,,,,
08.02.2022 02:00,-17.2,677.6,775.6,,56,从西方吹来的风,1,,4,, ,,,-18.5,-0.1,,,,,,30.0,-23.9,无降水,6,,,,
07.02.2022 20:00,-12.0,676.8,777.1,,29,从东北方吹来的风,2,,5,, ,,,-18.5,-0.1,,,,,,20.0,-26.4,无降水,6,,,,
07.02.2022 17:00,-0.5,675.7,772.8,,15,从西方吹来的风,2,,5,, ,,,-18.5,-0.1,,,,,,30.0,-24.0,无降水,6,,,,
07.02.2022 14:00,-1.3,676.2,773.8,,18,从西方吹来的风,2,,5,, ,,,-18.5,-0.9,,,,,,30.0,-22.6,无降水,6,,,,
07.02.2022 11:00,-4.8,678.0,776.1,,26,从西南方吹来的风,1,,4,, ,,,-18.5,-0.9,,,,,,30.0,-21.4,无降水,6,,,,
07.02.2022 08:00,-18.2,677.7,777.3,,63,从西北偏北方向吹来的风,1,,4,, ,,,-18.5,-0.9,,,,,,30.0,-23.5,无降水,6,,,,
07.02.2022 05:00,-14.8,677.1,774.8,,52,从北方吹来的风,2,,5,, ,,,-16.7,-0.9,,,,,,30.0,-22.5,无降水,6,,,,
07.02.2022 02:00,-16.2,677.4,775.4,,54,从东北偏北方向吹来的风,2,,8,, ,,,-17.2,-0.9,,,,,,21.0,-23.4,无降水,6,,,,
06.02.2022 20:00,-8.2,677.8,776.8,,30,从西方吹来的风,2,,8,, ,,,-17.2,-0.9,,,,,,13.0,-22.7,无降水,6,,,,
06.02.2022 17:00,-2.3,677.5,775.1,,19,从西北方吹来的风,3,,8,, ,,,-17.2,-0.9,,,,,,30.0,-22.8,无降水,6,,,,
06.02.2022 14:00,-2.3,678.4,775.9,,20,从西北偏西方向吹来的风,4,,8,, ,,,-17.2,-2.2,,,,,,30.0,-22.2,无降水,6,,,,
06.02.2022 11:00,-6.6,681.1,779.3,,34,从西北偏西方向吹来的风,3,,6,, ,,,-17.2,-2.7,,,,,,25.0,-19.9,无降水,6,,,,
06.02.2022 08:00,-14.5,681.0,781.4,,59,从西北方吹来的风,2,,5,, ,,,-17.2,,,,,,,20.0,-20.9,无降水,6,,,,
06.02.2022 05:00,-13.7,681.0,779.2,,53,从西方吹来的风,2,,5,, ,,,-17.3,-2.7,,,,,,30.0,-21.2,无降水,6,,,,
06.02.2022 02:00,-12.7,681.4,779.8,,49,从西方吹来的风,2,,5,, ,,,-19.6,-2.7,,,,,,30.0,-21.2,无降水,6,,,,
05.02.2022 20:00,-13.3,680.2,781.0,,46,无风,0,,,, ,,,-19.6,-2.7,,,,,,16.0,-22.5,无降水,6,,,,
05.02.2022 17:00,-3.3,679.9,778.3,,24,从西南方吹来的风,2,,7,, ,,,-19.6,-2.7,,,,,,24.0,-21.0,无降水,6,,,,
05.02.2022 14:00,-4.5,680.9,780.3,,27,从西方吹来的风,2,,7,, ,,,-19.6,-3.9,,,,,,21.0,-20.7,无降水,6,,,,
05.02.2022 11:00,-9.1,682.5,781.9,,40,从西方吹来的风,3,,7,, ,,,-19.6,-3.9,,,,,,30.0,-20.2,无降水,6,,,,
05.02.2022 08:00,-16.4,681.7,781.9,,63,从西南偏西方向吹来的风,3,,6,, ,,,-19.6,-3.9,,,,,,30.0,-21.8,无降水,6,,,,
05.02.2022 05:00,-15.9,680.6,779.6,,58,从西方吹来的风,2,,8,, ,,,-19.6,-3.9,,,,,,30.0,-22.3,无降水,6,,,,
05.02.2022 02:00,-18.2,680.8,780.3,,66,从西方吹来的风,0,,10,, ,,,-19.3,-3.9,,,,,,30.0,-23.0,无降水,6,,,,
04.02.2022 20:00,-9.9,679.9,780.0,,42,从北方吹来的风,3,,10,, ,,,-19.3,-3.9,,,,,,29.0,-20.4,无降水,6,,,,
04.02.2022 17:00,-5.2,678.6,777.4,,26,从西北方吹来的风,4,,10,, ,,,-19.3,-3.9,,,,,,30.0,-21.7,无降水,6,,,,
04.02.2022 14:00,-5.3,679.1,777.4,,25,从西北方吹来的风,5,,10,, ,,,-19.3,-2.1,,,,,,30.0,-22.3,无降水,6,,,,
04.02.2022 11:00,-10.3,680.7,779.9,,37,从西方吹来的风,2,,8,, ,,,-19.3,-2.1,,,,,,30.0,-22.2,无降水,6,,,,
04.02.2022 08:00,-17.5,680.1,780.4,,61,从西方吹来的风,3,,8,, ,,,-19.3,-2.1,,,,,,30.0,-23.2,无降水,6,,,,
04.02.2022 05:00,-16.2,679.1,777.7,,53,从西北方吹来的风,3,,8,, ,,,-19.3,-2.1,,,,,,30.0,-23.6,无降水,6,,,,
04.02.2022 02:00,-13.7,678.8,776.8,,39,从西北方吹来的风,3,,8,, ,,,-20.0,-2.1,,,,,,30.0,-24.7,无降水,6,,,,
03.02.2022 20:00,-10.2,677.5,777.4,,38,从西北方吹来的风,5,,8,, ,,,-20.0,-2.1,,,,,,30.0,-21.8,无降水,6,,,,
03.02.2022 17:00,-3.9,676.0,773.8,,21,从北方吹来的风,4,,8,, ,,,-20.0,-2.1,,,,,,30.0,-23.0,无降水,6,,,,
03.02.2022 14:00,-3.3,676.1,773.5,,18,从西北偏西方向吹来的风,4,,7,, ,,,-20.0,-1.7,,,,,,30.0,-24.3,无降水,6,,,,
03.02.2022 11:00,-6.8,677.7,775.8,,29,从西方吹来的风,3,,6,, ,,,-20.0,-1.7,,,,,,26.0,-21.9,无降水,6,,,,
03.02.2022 08:00,-17.7,677.4,776.8,,60,从东北方吹来的风,1,,6,, ,,,-20.0,-1.7,,,,,,27.0,-23.6,无降水,6,,,,
03.02.2022 05:00,-14.5,676.6,774.1,,50,从西方吹来的风,3,,5,, ,,,-20.0,-1.7,,,,,,29.0,-22.6,无降水,6,,,,
03.02.2022 02:00,-13.1,676.9,774.4,,46,从西方吹来的风,3,,5,, ,,,-18.7,-1.7,,,,,,11.0,-22.3,无降水,6,,,,
02.02.2022 20:00,-8.1,676.9,776.5,,29,从西北方吹来的风,2,,6,, ,,,-19.0,-1.7,,,,,,24.0,-23.0,无降水,6,,,,
02.02.2022 17:00,-2.5,676.2,774.3,,17,从东南偏南方向吹来的风,1,,6,, ,,,-19.0,-1.7,,,,,,27.0,-24.2,无降水,6,,,,
02.02.2022 14:00,-3.0,677.0,774.4,,20,从西北偏西方向吹来的风,2,,6,, ,,,-19.0,-3.0,,,,,,20.0,-22.8,无降水,6,,,,
02.02.2022 11:00,-8.1,679.5,778.3,,29,从西南偏西方向吹来的风,2,,5,, ,,,-19.0,-3.2,,,,,,21.0,-23.0,无降水,6,,,,
02.02.2022 08:00,-18.6,679.1,780.6,,63,从西北偏西方向吹来的风,2,,5,, ,,,-22.5,-3.2,,,,,,16.0,-23.9,无降水,6,,,,
02.02.2022 05:00,-17.5,678.8,777.6,,64,从西北偏西方向吹来的风,2,,5,, ,,,-23.0,-3.2,,,,,,27.0,-22.7,无降水,6,,,,
02.02.2022 02:00,-12.8,679.0,777.0,,43,从西方吹来的风,3,,5,, ,,,-23.0,-3.2,,,,,,30.0,-22.8,无降水,6,,,,
01.02.2022 20:00,-15.8,678.1,780.3,,54,从北方吹来的风,2,,4,,霾 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,-23.0,-3.2,,,,,,5.0,-23.0,无降水,6,,,,
01.02.2022 17:00,-3.9,677.5,776.6,,24,从西南偏南方向吹来的风,1,,4,, ,,,-23.0,-3.2,,,,,,13.0,-21.5,无降水,6,,,,
01.02.2022 14:00,-4.7,678.1,777.7,,29,从西南偏南方向吹来的风,2,,4,, ,,,-23.0,-4.7,,,,,,11.0,-20.0,无降水,6,,,,
01.02.2022 11:00,-10.7,680.1,780.3,,41,从西方吹来的风,3,,4,, ,,,-23.0,-5.8,,,,,,28.0,-21.4,无降水,6,,,,
01.02.2022 08:00,-22.4,679.8,781.3,,76,从西北方吹来的风,1,,6,, ,,,-23.0,-5.8,,,,,,16.0,-25.5,无降水,6,,,,
01.02.2022 05:00,-19.8,679.2,779.2,,72,从西方吹来的风,2,,11,, ,,,-23.0,-5.8,,,,,,28.0,-23.6,无降水,6,,,,
01.02.2022 02:00,-21.6,679.0,779.2,,75,从东北偏北方向吹来的风,2,,14,, ,,,-21.9,-5.8,,,,,,10.0,-24.8,无降水,6,,,,
31.01.2022 20:00,-11.9,678.6,778.0,,49,从西北方吹来的风,3,,14,, ,,,-16.7,-5.8,,,,,,30.0,-20.5,无降水,6,,,,
31.01.2022 17:00,-7.0,676.6,774.7,,32,从西北方吹来的风,5,,14,, ,,,-16.7,-4.3,,,,,,30.0,-20.9,无降水,6,,,,
31.01.2022 14:00,-6.4,675.5,773.8,,29,从西北方吹来的风,7,,13,, ,,,-16.7,-0.9,,,,,,30.0,-21.5,无降水,6,,,,
31.01.2022 11:00,-8.3,675.9,774.1,,33,从西北方吹来的风,4,,9,, ,,,-16.7,-0.9,,,,,,30.0,-21.7,无降水,6,,,,
31.01.2022 08:00,-12.9,674.8,773.0,,55,从西方吹来的风,2,,11,, ,,,-18.6,-0.9,,,,,,30.0,-20.1,无降水,6,,,,
31.01.2022 05:00,-12.2,674.4,771.6,,53,从西方吹来的风,3,,,, ,,,-19.9,-0.9,,,,,,30.0,-20.0,无降水,6,,,,
31.01.2022 02:00,-14.5,674.8,772.0,,62,从西南偏西方向吹来的风,2,,16,, ,,,-19.9,-0.9,,,,,,28.0,-20.2,无降水,6,,,,
30.01.2022 20:00,-8.3,674.9,774.3,,43,从西方吹来的风,6,,16,, ,,,-19.9,-0.9,,,,,,25.0,-18.9,无降水,6,,,,
30.01.2022 17:00,-4.2,673.1,771.0,,22,从西北偏西方向吹来的风,9,,16,, ,,,-19.9,-0.2,,,,,,21.0,-22.8,无降水,6,,,,
30.01.2022 14:00,-1.9,671.1,768.3,,56,从东方吹来的风,1,,,,小雪 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,-19.9,0.8,,,,,,7.0,-9.5,无降水,6,,,,
30.01.2022 11:00,-4.1,672.5,769.9,,35,从西南偏南方向吹来的风,1,,3,, ,,,-19.9,0.8,,,,,,11.0,-17.3,无降水,6,,,,
30.01.2022 08:00,-18.7,672.9,772.7,,82,从西北偏西方向吹来的风,1,,3,,薄雾 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,-21.5,,,,,,,4.6,-21.0,无降水,6,,,,
30.01.2022 05:00,-16.9,672.5,769.6,,75,从西北方吹来的风,1,,3,, ,,,-21.7,0.8,,,,,,9.0,-20.3,无降水,6,,,,
30.01.2022 02:00,-17.0,673.3,770.6,,71,从西北方吹来的风,1,,5,, ,,,-21.7,0.8,,,,,,8.0,-21.0,无降水,6,,,,
29.01.2022 20:00,-12.2,673.5,774.0,,56,从北方吹来的风,2,,6,,霾 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,-21.7,0.8,,,,,,5.0,-19.2,无降水,6,,,,
29.01.2022 17:00,-0.1,672.7,770.4,,26,从西南方吹来的风,1,,6,, ,,,-21.7,0.8,,,,,,17.0,-17.3,无降水,6,,,,
29.01.2022 14:00,-0.8,673.5,771.1,,28,从西南方吹来的风,2,,6,, ,,,-21.7,-0.8,,,,,,12.0,-17.1,无降水,6,,,,
29.01.2022 11:00,-5.7,675.6,774.1,,36,从西南方吹来的风,2,,4,, ,,,-21.7,,,,,,,21.0,-18.4,无降水,6,,,,
29.01.2022 08:00,-21.5,675.8,776.8,,78,从西北方吹来的风,1,,3,, ,,,-21.7,,,,,,,8.0,-24.3,无降水,6,,,,
29.01.2022 05:00,-19.9,675.7,774.1,,75,从西北偏北方向吹来的风,1,,4,, ,,,-21.6,-1.1,,,,,,11.0,-23.2,无降水,6,,,,
29.01.2022 02:00,-18.6,676.7,775.3,,74,从北方吹来的风,1,,7,, ,,,-21.6,-1.1,,,,,,12.0,-22.1,无降水,6,,,,
28.01.2022 20:00,-12.5,677.2,777.3,,46,从东北偏东方向吹来的风,1,,7,, ,,,-21.6,-1.1,,,,,,11.0,-21.7,无降水,6,,,,
28.01.2022 17:00,-2.2,676.4,775.3,,22,从北方吹来的风,2,,7,, ,,,-21.6,-1.1,,,,,,30.0,-21.1,无降水,6,,,,
28.01.2022 14:00,-3.2,677.4,776.1,,26,从西南偏西方向吹来的风,3,,6,, ,,,-21.6,-1.9,,,,,,21.0,-20.0,无降水,6,,,,
28.01.2022 11:00,-7.7,679.6,779.2,,36,从西方吹来的风,3,,5,, ,,,-21.6,-1.9,,,,,,18.0,-20.2,无降水,6,,,,
28.01.2022 08:00,-16.7,679.0,779.3,,61,从西北方吹来的风,2,,4,, ,,,-21.6,,,,,,,30.0,-22.5,无降水,6,,,,
28.01.2022 05:00,-21.3,679.3,778.9,,73,从西北偏北方向吹来的风,0,,4,, ,,,-21.4,-1.9,,,,,,30.0,-24.9,无降水,6,,,,
28.01.2022 02:00,-18.8,680.0,779.0,,73,从北方吹来的风,1,,6,, ,,,-20.9,-1.9,,,,,,26.0,-22.4,无降水,6,,,,
27.01.2022 20:00,-12.4,679.3,780.5,,49,从西北偏西方向吹来的风,1,,8,, ,,,-20.9,-1.9,,,,,,27.0,-20.9,无降水,6,,,,
27.01.2022 17:00,-3.5,678.4,777.3,,23,从北方吹来的风,3,,8,, ,,,-20.9,-1.9,,,,,,30.0,-21.7,无降水,6,,,,
27.01.2022 14:00,-2.9,678.1,776.5,,27,从西北偏西方向吹来的风,3,,8,, ,,,-20.9,-1.8,,,,,,30.0,-19.3,无降水,6,,,,
27.01.2022 11:00,-8.3,680.0,779.2,,38,从西方吹来的风,1,,3,, ,,,-20.9,-1.8,,,,,,30.0,-20.1,无降水,6,,,,
27.01.2022 08:00,-20.6,679.9,781.2,,79,从西北方吹来的风,1,,4,, ,,,-20.9,,,,,,,21.0,-23.3,无降水,6,,,,
27.01.2022 05:00,-18.8,679.0,778.0,,79,从西北方吹来的风,1,,4,, ,,,-19.6,-1.8,,,,,,27.0,-21.5,无降水,6,,,,
27.01.2022 02:00,-16.8,678.9,777.3,,73,从北方吹来的风,2,,5,, ,,,-18.1,-1.8,,,,,,22.0,-20.5,无降水,6,,,,
